buckner_facies,buckner_thick,cottonvalley_alt,cottonvalley_thickness,h2s_class,hosston_alt,hosston_thickness,smackover_alt,smackover_facies,smackover_middepth,smackover_thick,smck_temp_int
1,58.0,-2457.0,745.0,100,-2012.0,400.0,-3211.0,5,3302.0,26.0,102.0
1,57.0,-2451.0,744.0,100,-2012.0,407.0,-3215.0,5,3295.0,26.0,103.0
1,55.0,-2449.0,728.0,100,-2011.0,422.0,-3218.0,5,3294.0,25.0,103.0
1,53.0,-2452.0,707.0,100,-2007.0,446.0,-3217.0,5,3292.0,25.0,104.0
1,51.0,-2458.0,701.0,100,-1999.0,457.0,-3210.0,5,3284.0,25.0,105.0
1,51.0,-2459.0,700.0,100,-1989.0,457.0,-3201.0,5,3276.0,25.0,104.0
1,50.0,-2452.0,702.0,100,-1978.0,457.0,-3192.0,5,3269.0,25.0,103.0
1,50.0,-2437.0,710.0,100,-1963.0,457.0,-3190.0,5,3268.0,25.0,104.0
1,50.0,-2416.0,730.0,100,-1945.0,457.0,-3187.0,5,3266.0,24.0,103.0
1,49.0,-2391.0,755.0,100,-1927.0,457.0,-3176.0,5,3260.0,24.0,102.0
1,48.0,-2369.0,762.0,200,-1909.0,457.0,-3160.0,5,3254.0,23.0,101.0
1,48.0,-2350.0,762.0,200,-1890.0,457.0,-3142.0,5,3241.0,23.0,98.0
1,47.0,-2332.0,762.0,200,-1871.0,457.0,-3135.0,5,3232.0,23.0,97.0
1,46.0,-2314.0,766.0,200,-1853.0,457.0,-3143.0,5,3240.0,23.0,96.0
1,45.0,-2298.0,775.0,200,-1837.0,457.0,-3142.0,5,3238.0,23.0,93.0
1,42.0,-2283.0,781.0,200,-1822.0,457.0,-3129.0,4,3220.0,22.0,92.0
1,40.0,-2269.0,779.0,200,-1806.0,457.0,-3124.0,4,3212.0,23.0,92.0
1,38.0,-2255.0,774.0,200,-1786.0,457.0,-3114.0,4,3207.0,23.0,93.0
1,37.0,-2240.0,767.0,200,-1764.0,459.0,-3104.0,4,3199.0,24.0,95.0
1,36.0,-2219.0,764.0,200,-1742.0,458.0,-3091.0,4,3187.0,25.0,97.0
1,36.0,-2193.0,766.0,200,-1721.0,457.0,-3069.0,4,3165.0,26.0,98.0
1,35.0,-2166.0,772.0,100,-1702.0,456.0,-3039.0,4,3138.0,27.0,97.0
1,35.0,-2141.0,781.0,100,-1687.0,455.0,-2999.0,4,3097.0,28.0,96.0
1,34.0,-2119.0,784.0,100,-1674.0,457.0,-2958.0,4,3055.0,29.0,94.0
1,34.0,-2100.0,779.0,100,-1662.0,457.0,-2923.0,4,3018.0,30.0,93.0
1,33.0,-2084.0,770.0,200,-1648.0,457.0,-2891.0,4,2992.0,30.0,89.0
1,32.0,-2069.0,765.0,200,-1631.0,457.0,-2862.0,4,2965.0,30.0,87.0
1,31.0,-2052.0,762.0,200,-1612.0,457.0,-2834.0,4,2936.0,30.0,87.0
1,31.0,-2033.0,762.0,200,-1591.0,457.0,-2817.0,4,2916.0,30.0,86.0
1,31.0,-2011.0,762.0,200,-1568.0,457.0,-2811.0,4,2909.0,30.0,87.0
1,31.0,-1988.0,762.0,200,-1544.0,457.0,-2808.0,4,2908.0,30.0,88.0
1,30.0,-1963.0,762.0,200,-1521.0,457.0,-2798.0,4,2899.0,30.0,89.0
1,30.0,-1939.0,762.0,200,-1499.0,457.0,-2777.0,4,2880.0,30.0,90.0
1,30.0,-1919.0,762.0,200,-1478.0,457.0,-2748.0,4,2851.0,30.0,91.0
1,31.0,-1899.0,761.0,200,-1459.0,457.0,-2711.0,4,2820.0,30.0,92.0
1,33.0,-1879.0,755.0,200,-1443.0,457.0,-2670.0,4,2786.0,30.0,94.0
1,35.0,-1859.0,754.0,200,-1432.0,450.0,-2630.0,4,2744.0,30.0,93.0
1,37.0,-1844.0,756.0,200,-1426.0,413.0,-2610.0,4,2713.0,30.0,90.0
1,36.0,-1839.0,759.0,200,-1422.0,397.0,-2602.0,4,2699.0,30.0,86.0
1,34.0,-1837.0,760.0,200,-1415.0,402.0,-2598.0,4,2692.0,30.0,87.0
1,35.0,-1832.0,761.0,200,-1404.0,447.0,-2595.0,4,2683.0,30.0,86.0
1,37.0,-1822.0,762.0,200,-1387.0,457.0,-2600.0,4,2684.0,30.0,86.0
1,37.0,-1805.0,762.0,200,-1367.0,457.0,-2597.0,4,2681.0,30.0,84.0
1,37.0,-1783.0,778.0,200,-1343.0,455.0,-2573.0,4,2664.0,31.0,83.0
1,39.0,-1758.0,806.0,200,-1315.0,449.0,-2535.0,4,2629.0,32.0,83.0
1,40.0,-1732.0,788.0,200,-1285.0,447.0,-2503.0,4,2605.0,34.0,83.0
1,37.0,-1706.0,765.0,200,-1255.0,452.0,-2482.0,4,2575.0,37.0,81.0
1,31.0,-1685.0,762.0,200,-1230.0,457.0,-2462.0,4,2553.0,38.0,81.0
1,27.0,-1668.0,758.0,200,-1212.0,457.0,-2440.0,4,2543.0,34.0,80.0
1,27.0,-1653.0,746.0,200,-1199.0,457.0,-2415.0,4,2521.0,31.0,78.0
1,30.0,-1640.0,735.0,200,-1187.0,457.0,-2392.0,4,2491.0,30.0,77.0
1,34.0,-1630.0,731.0,200,-1175.0,457.0,-2370.0,4,2460.0,30.0,75.0
1,36.0,-1622.0,734.0,200,-1163.0,457.0,-2363.0,4,2448.0,30.0,74.0
1,36.0,-1614.0,737.0,200,-1149.0,457.0,-2356.0,4,2441.0,30.0,75.0
1,33.0,-1603.0,739.0,200,-1134.0,457.0,-2342.0,4,2418.0,30.0,76.0
1,30.0,-1590.0,740.0,200,-1119.0,457.0,-2340.0,4,2425.0,30.0,77.0
1,29.0,-1577.0,738.0,200,-1103.0,457.0,-2344.0,4,2440.0,31.0,78.0
1,28.0,-1566.0,738.0,100,-1089.0,457.0,-2342.0,4,2438.0,37.0,77.0
3,28.0,-1554.0,737.0,100,-1079.0,457.0,-2329.0,4,2425.0,48.0,75.0
3,28.0,-1541.0,716.0,100,-1072.0,452.0,-2315.0,4,2415.0,58.0,75.0
3,28.0,-1529.0,702.0,100,-1067.0,417.0,-2294.0,4,2389.0,65.0,76.0
3,29.0,-1524.0,690.0,100,-1063.0,391.0,-2263.0,4,2357.0,69.0,78.0
3,29.0,-1522.0,644.0,100,-1047.0,351.0,-2221.0,4,2322.0,72.0,78.0
3,29.0,-1519.0,607.0,50,-1017.0,335.0,-2177.0,4,2283.0,76.0,79.0
3,30.0,-1505.0,580.0,50,-986.0,335.0,-2142.0,4,2258.0,78.0,77.0
3,30.0,-1474.0,579.0,50,-961.0,335.0,-2118.0,4,2242.0,80.0,75.0
3,30.0,-1432.0,580.0,50,-943.0,340.0,-2090.0,4,2206.0,81.0,74.0
3,30.0,-1394.0,598.0,50,-929.0,359.0,-2077.0,4,2183.0,83.0,73.0
3,30.0,-1366.0,635.0,50,-920.0,378.0,-2073.0,4,2174.0,83.0,72.0
3,30.0,-1345.0,665.0,50,-915.0,400.0,-2079.0,4,2174.0,84.0,71.0
3,30.0,-1327.0,698.0,50,-911.0,424.0,-2093.0,4,2185.0,84.0,70.0
3,30.0,-1308.0,714.0,50,-906.0,441.0,-2090.0,4,2179.0,84.0,70.0
3,30.0,-1286.0,716.0,50,-900.0,441.0,-2054.0,4,2142.0,84.0,70.0
3,30.0,-1262.0,709.0,50,-893.0,424.0,-2005.0,4,2088.0,83.0,69.0
3,30.0,-1237.0,704.0,50,-886.0,404.0,-1968.0,4,2049.0,84.0,69.0
3,30.0,-1215.0,702.0,50,-878.0,389.0,-1941.0,4,2025.0,87.0,69.0
3,30.0,-1197.0,702.0,50,-870.0,364.0,-1921.0,4,2004.0,93.0,68.0
3,31.0,-1180.0,703.0,50,-863.0,339.0,-1910.0,4,1999.0,103.0,68.0
3,31.0,-1163.0,707.0,50,-855.0,313.0,-1904.0,4,1995.0,114.0,67.0
3,31.0,-1145.0,713.0,50,-849.0,282.0,-1893.0,4,1988.0,121.0,66.0
3,31.0,-1126.0,716.0,50,-842.0,267.0,-1877.0,4,1975.0,122.0,66.0
3,31.0,-1106.0,715.0,50,-836.0,246.0,-1854.0,4,1942.0,122.0,65.0
3,31.0,-1087.0,711.0,50,-830.0,228.0,-1831.0,4,1916.0,122.0,65.0
2,31.0,-1072.0,708.0,50,-824.0,220.0,-1816.0,4,1902.0,122.0,64.0
3,61.0,-2570.0,623.0,100,-2019.0,519.0,-3191.0,5,3315.0,30.0,99.0
1,60.0,-2525.0,642.0,100,-2017.0,483.0,-3199.0,5,3326.0,28.0,99.0
1,61.0,-2494.0,685.0,100,-2015.0,459.0,-3209.0,5,3337.0,27.0,100.0
1,62.0,-2479.0,711.0,100,-2015.0,457.0,-3214.0,5,3337.0,25.0,100.0
1,63.0,-2473.0,752.0,100,-2015.0,449.0,-3220.0,5,3332.0,24.0,102.0
1,63.0,-2469.0,762.0,100,-2016.0,441.0,-3226.0,5,3331.0,23.0,102.0
1,61.0,-2465.0,762.0,100,-2017.0,443.0,-3232.0,5,3335.0,23.0,103.0
1,60.0,-2461.0,762.0,100,-2017.0,451.0,-3237.0,5,3324.0,23.0,104.0
1,57.0,-2460.0,761.0,100,-2015.0,456.0,-3241.0,5,3317.0,23.0,105.0
1,55.0,-2462.0,748.0,100,-2011.0,457.0,-3243.0,5,3319.0,22.0,106.0
1,53.0,-2465.0,727.0,100,-2004.0,457.0,-3240.0,5,3314.0,22.0,107.0
1,53.0,-2464.0,719.0,100,-1994.0,457.0,-3232.0,5,3308.0,22.0,106.0
1,53.0,-2458.0,732.0,100,-1984.0,457.0,-3216.0,5,3292.0,22.0,106.0
1,53.0,-2445.0,753.0,100,-1973.0,457.0,-3202.0,5,3278.0,22.0,106.0
1,53.0,-2432.0,761.0,100,-1958.0,457.0,-3200.0,5,3276.0,22.0,105.0
1,52.0,-2415.0,762.0,100,-1943.0,457.0,-3199.0,5,3282.0,21.0,105.0
1,52.0,-2398.0,762.0,100,-1926.0,457.0,-3195.0,5,3286.0,21.0,104.0
1,52.0,-2382.0,763.0,100,-1908.0,457.0,-3185.0,5,3278.0,20.0,101.0
1,51.0,-2365.0,776.0,200,-1889.0,457.0,-3182.0,5,3274.0,20.0,99.0
1,51.0,-2348.0,807.0,200,-1871.0,457.0,-3193.0,5,3286.0,20.0,99.0
1,49.0,-2333.0,819.0,200,-1854.0,457.0,-3193.0,5,3286.0,20.0,98.0
1,47.0,-2320.0,821.0,200,-1839.0,457.0,-3183.0,5,3273.0,20.0,96.0
1,45.0,-2309.0,821.0,200,-1827.0,464.0,-3176.0,5,3261.0,20.0,98.0
1,43.0,-2299.0,818.0,100,-1812.0,485.0,-3167.0,5,3257.0,21.0,98.0
1,42.0,-2289.0,812.0,100,-1790.0,500.0,-3159.0,5,3252.0,21.0,98.0
1,40.0,-2273.0,806.0,100,-1767.0,498.0,-3146.0,5,3241.0,22.0,99.0
1,40.0,-2251.0,810.0,100,-1745.0,484.0,-3116.0,5,3213.0,24.0,99.0
1,39.0,-2226.0,817.0,100,-1725.0,471.0,-3091.0,5,3187.0,25.0,100.0
1,39.0,-2205.0,821.0,100,-1708.0,465.0,-3068.0,5,3163.0,26.0,98.0
1,38.0,-2188.0,822.0,100,-1694.0,465.0,-3046.0,5,3140.0,26.0,97.0
1,37.0,-2174.0,821.0,100,-1684.0,466.0,-3020.0,5,3114.0,27.0,95.0
1,36.0,-2162.0,816.0,100,-1677.0,466.0,-2988.0,5,3084.0,27.0,90.0
1,35.0,-2148.0,807.0,100,-1669.0,463.0,-2954.0,5,3049.0,28.0,88.0
1,34.0,-2131.0,798.0,100,-1659.0,459.0,-2921.0,5,3015.0,28.0,87.0
1,34.0,-2110.0,793.0,100,-1644.0,457.0,-2905.0,5,3006.0,29.0,87.0
1,33.0,-2085.0,794.0,100,-1624.0,457.0,-2905.0,5,3010.0,30.0,87.0
1,33.0,-2055.0,799.0,100,-1598.0,457.0,-2902.0,5,3006.0,30.0,89.0
1,32.0,-2026.0,799.0,100,-1571.0,457.0,-2888.0,5,2997.0,29.0,91.0
1,32.0,-2000.0,785.0,100,-1545.0,457.0,-2863.0,5,2974.0,29.0,94.0
1,32.0,-1983.0,769.0,200,-1522.0,458.0,-2829.0,4,2939.0,28.0,95.0
1,34.0,-1970.0,762.0,100,-1504.0,464.0,-2789.0,4,2900.0,28.0,96.0
1,39.0,-1955.0,762.0,100,-1491.0,463.0,-2749.0,4,2862.0,28.0,96.0
1,43.0,-1935.0,763.0,100,-1483.0,458.0,-2712.0,4,2829.0,27.0,94.0
1,46.0,-1915.0,770.0,100,-1478.0,448.0,-2689.0,4,2805.0,28.0,91.0
1,47.0,-1902.0,775.0,100,-1473.0,417.0,-2676.0,4,2781.0,28.0,88.0
1,47.0,-1892.0,771.0,200,-1462.0,420.0,-2663.0,4,2766.0,29.0,86.0
1,47.0,-1881.0,765.0,200,-1446.0,453.0,-2654.0,4,2753.0,30.0,86.0
1,46.0,-1867.0,762.0,200,-1427.0,457.0,-2653.0,4,2747.0,30.0,86.0
1,46.0,-1851.0,769.0,200,-1404.0,457.0,-2640.0,4,2721.0,30.0,85.0
1,48.0,-1835.0,809.0,200,-1379.0,457.0,-2612.0,4,2694.0,30.0,84.0
1,52.0,-1818.0,823.0,200,-1353.0,457.0,-2586.0,4,2676.0,30.0,84.0
1,55.0,-1797.0,820.0,200,-1324.0,457.0,-2565.0,4,2663.0,31.0,83.0
1,54.0,-1771.0,794.0,200,-1292.0,457.0,-2551.0,4,2642.0,31.0,84.0
1,46.0,-1742.0,766.0,200,-1263.0,457.0,-2532.0,4,2620.0,32.0,83.0
1,37.0,-1714.0,762.0,200,-1240.0,457.0,-2507.0,4,2606.0,31.0,82.0
1,34.0,-1690.0,762.0,200,-1223.0,457.0,-2481.0,4,2586.0,30.0,80.0
1,38.0,-1674.0,762.0,200,-1210.0,457.0,-2459.0,4,2564.0,30.0,78.0
1,45.0,-1662.0,762.0,200,-1199.0,457.0,-2435.0,4,2532.0,30.0,78.0
1,48.0,-1653.0,762.0,200,-1188.0,457.0,-2416.0,4,2502.0,30.0,77.0
1,45.0,-1645.0,762.0,200,-1176.0,457.0,-2402.0,4,2484.0,30.0,78.0
1,39.0,-1634.0,762.0,200,-1161.0,457.0,-2386.0,4,2462.0,30.0,77.0
1,33.0,-1622.0,762.0,200,-1144.0,457.0,-2381.0,4,2461.0,30.0,77.0
1,30.0,-1610.0,762.0,200,-1127.0,457.0,-2383.0,4,2470.0,30.0,77.0
1,29.0,-1598.0,762.0,100,-1110.0,457.0,-2377.0,4,2471.0,33.0,76.0
1,28.0,-1588.0,762.0,100,-1093.0,457.0,-2365.0,4,2465.0,41.0,75.0
1,28.0,-1577.0,754.0,100,-1079.0,457.0,-2351.0,4,2450.0,49.0,75.0
3,29.0,-1567.0,715.0,100,-1067.0,448.0,-2331.0,4,2426.0,54.0,76.0
3,29.0,-1562.0,692.0,100,-1058.0,407.0,-2308.0,4,2396.0,58.0,77.0
3,29.0,-1561.0,646.0,100,-1043.0,380.0,-2279.0,4,2372.0,61.0,79.0
3,29.0,-1558.0,605.0,100,-1020.0,343.0,-2242.0,4,2347.0,64.0,79.0
3,29.0,-1547.0,582.0,100,-995.0,337.0,-2199.0,4,2307.0,67.0,78.0
3,30.0,-1523.0,587.0,50,-973.0,348.0,-2148.0,4,2264.0,68.0,75.0
3,30.0,-1484.0,610.0,50,-953.0,379.0,-2121.0,4,2235.0,69.0,74.0
3,30.0,-1442.0,643.0,50,-937.0,404.0,-2118.0,4,2223.0,70.0,74.0
3,30.0,-1409.0,676.0,50,-923.0,428.0,-2121.0,4,2218.0,71.0,72.0
3,30.0,-1384.0,709.0,50,-915.0,451.0,-2128.0,4,2221.0,73.0,72.0
3,30.0,-1365.0,741.0,50,-911.0,470.0,-2139.0,4,2232.0,73.0,73.0
3,30.0,-1346.0,757.0,50,-907.0,480.0,-2140.0,4,2232.0,74.0,72.0
3,30.0,-1325.0,759.0,50,-901.0,473.0,-2119.0,4,2209.0,74.0,72.0
3,30.0,-1302.0,754.0,50,-894.0,460.0,-2072.0,4,2160.0,74.0,71.0
3,30.0,-1276.0,746.0,50,-885.0,448.0,-2028.0,4,2115.0,76.0,71.0
3,30.0,-1251.0,740.0,50,-875.0,426.0,-1997.0,4,2084.0,80.0,70.0
3,30.0,-1230.0,739.0,50,-866.0,404.0,-1976.0,4,2062.0,85.0,69.0
3,31.0,-1212.0,744.0,50,-857.0,380.0,-1962.0,4,2054.0,93.0,69.0
3,31.0,-1194.0,752.0,50,-848.0,348.0,-1949.0,4,2046.0,104.0,68.0
3,31.0,-1175.0,757.0,50,-840.0,322.0,-1934.0,4,2031.0,115.0,68.0
3,31.0,-1155.0,759.0,50,-832.0,291.0,-1913.0,4,2011.0,121.0,67.0
3,31.0,-1132.0,759.0,50,-825.0,276.0,-1889.0,4,1976.0,122.0,67.0
3,31.0,-1107.0,756.0,50,-818.0,271.0,-1863.0,4,1948.0,122.0,66.0
3,31.0,-1085.0,753.0,50,-811.0,265.0,-1844.0,4,1929.0,122.0,66.0
1,67.0,-2633.0,594.0,100,-2025.0,574.0,-3190.0,5,3303.0,27.0,98.0
1,67.0,-2570.0,646.0,100,-2022.0,522.0,-3196.0,5,3315.0,26.0,98.0
1,68.0,-2528.0,694.0,100,-2021.0,476.0,-3212.0,5,3333.0,24.0,99.0
1,71.0,-2502.0,735.0,100,-2020.0,457.0,-3226.0,5,3347.0,23.0,100.0
1,71.0,-2488.0,762.0,100,-2020.0,457.0,-3237.0,5,3351.0,22.0,102.0
1,70.0,-2480.0,762.0,100,-2020.0,457.0,-3244.0,5,3352.0,21.0,103.0
1,65.0,-2475.0,766.0,100,-2020.0,457.0,-3251.0,5,3352.0,20.0,104.0
1,61.0,-2472.0,770.0,100,-2019.0,457.0,-3258.0,5,3356.0,20.0,105.0
1,59.0,-2470.0,770.0,100,-2018.0,457.0,-3263.0,5,3342.0,20.0,106.0
1,56.0,-2470.0,767.0,100,-2014.0,457.0,-3267.0,5,3341.0,20.0,106.0
1,55.0,-2470.0,763.0,100,-2007.0,457.0,-3268.0,5,3342.0,20.0,107.0
1,55.0,-2468.0,761.0,100,-1997.0,457.0,-3262.0,5,3336.0,20.0,108.0
1,55.0,-2460.0,765.0,100,-1986.0,457.0,-3245.0,5,3318.0,19.0,108.0
1,55.0,-2449.0,773.0,100,-1978.0,457.0,-3220.0,5,3292.0,19.0,108.0
1,56.0,-2438.0,776.0,100,-1967.0,457.0,-3204.0,5,3277.0,19.0,107.0
1,56.0,-2429.0,772.0,100,-1954.0,458.0,-3201.0,5,3282.0,19.0,107.0
1,56.0,-2419.0,773.0,100,-1939.0,458.0,-3203.0,5,3292.0,18.0,106.0
1,56.0,-2407.0,788.0,100,-1921.0,458.0,-3209.0,5,3300.0,18.0,104.0
1,56.0,-2392.0,815.0,100,-1903.0,458.0,-3225.0,5,3319.0,17.0,103.0
1,56.0,-2377.0,826.0,100,-1884.0,460.0,-3224.0,5,3316.0,17.0,103.0
1,55.0,-2363.0,842.0,100,-1866.0,466.0,-3211.0,5,3302.0,17.0,102.0
1,54.0,-2352.0,855.0,100,-1851.0,481.0,-3201.0,5,3289.0,17.0,102.0
1,52.0,-2342.0,853.0,100,-1838.0,505.0,-3200.0,5,3283.0,18.0,102.0
1,49.0,-2333.0,842.0,100,-1826.0,517.0,-3199.0,5,3284.0,18.0,102.0
1,47.0,-2324.0,832.0,100,-1808.0,518.0,-3197.0,5,3285.0,19.0,102.0
1,46.0,-2312.0,828.0,100,-1786.0,518.0,-3184.0,5,3276.0,20.0,102.0
1,45.0,-2294.0,831.0,100,-1764.0,518.0,-3153.0,5,3248.0,21.0,101.0
1,44.0,-2275.0,839.0,100,-1744.0,514.0,-3126.0,5,3219.0,22.0,101.0
1,43.0,-2260.0,848.0,100,-1727.0,511.0,-3107.0,5,3199.0,23.0,101.0
1,42.0,-2250.0,850.0,100,-1714.0,511.0,-3099.0,5,3189.0,24.0,100.0
1,41.0,-2242.0,845.0,100,-1704.0,512.0,-3090.0,5,3177.0,24.0,97.0
1,40.0,-2233.0,837.0,100,-1699.0,511.0,-3074.0,5,3161.0,25.0,93.0
1,39.0,-2221.0,831.0,100,-1695.0,508.0,-3049.0,5,3137.0,25.0,92.0
1,38.0,-2204.0,827.0,100,-1690.0,501.0,-3022.0,5,3123.0,26.0,91.0
1,38.0,-2181.0,824.0,100,-1683.0,487.0,-3007.0,5,3115.0,26.0,91.0
1,38.0,-2153.0,823.0,100,-1670.0,470.0,-2995.0,5,3102.0,27.0,93.0
1,38.0,-2123.0,823.0,100,-1651.0,460.0,-2982.0,5,3089.0,27.0,94.0
1,38.0,-2097.0,823.0,100,-1626.0,457.0,-2965.0,5,3076.0,27.0,96.0
1,39.0,-2075.0,822.0,100,-1598.0,462.0,-2942.0,5,3057.0,26.0,99.0
1,40.0,-2063.0,812.0,100,-1572.0,486.0,-2915.0,5,3029.0,26.0,99.0
1,44.0,-2055.0,793.0,100,-1551.0,508.0,-2881.0,5,2997.0,26.0,101.0
1,49.0,-2043.0,787.0,100,-1536.0,508.0,-2842.0,5,2959.0,25.0,101.0
1,54.0,-2019.0,801.0,100,-1528.0,483.0,-2805.0,5,2922.0,25.0,100.0
1,57.0,-1990.0,815.0,100,-1523.0,459.0,-2776.0,5,2889.0,25.0,97.0
1,59.0,-1967.0,819.0,100,-1516.0,455.0,-2755.0,5,2858.0,26.0,92.0
1,60.0,-1948.0,817.0,100,-1503.0,455.0,-2735.0,5,2834.0,27.0,89.0
1,59.0,-1930.0,807.0,100,-1485.0,457.0,-2717.0,5,2810.0,28.0,89.0
1,56.0,-1910.0,799.0,100,-1463.0,457.0,-2705.0,5,2798.0,29.0,87.0
1,55.0,-1892.0,808.0,100,-1439.0,457.0,-2688.0,5,2769.0,29.0,86.0
1,57.0,-1875.0,822.0,100,-1413.0,457.0,-2664.0,5,2744.0,30.0,86.0
1,61.0,-1861.0,823.0,100,-1386.0,457.0,-2643.0,5,2733.0,30.0,86.0
1,65.0,-1846.0,823.0,100,-1359.0,457.0,-2626.0,4,2722.0,30.0,86.0
1,66.0,-1826.0,821.0,100,-1328.0,457.0,-2615.0,4,2702.0,30.0,86.0
1,61.0,-1798.0,800.0,200,-1297.0,457.0,-2598.0,4,2683.0,30.0,86.0
1,52.0,-1763.0,772.0,200,-1271.0,457.0,-2571.0,4,2663.0,30.0,85.0
1,48.0,-1732.0,763.0,200,-1249.0,457.0,-2539.0,4,2631.0,29.0,83.0
1,51.0,-1709.0,762.0,200,-1233.0,457.0,-2513.0,4,2611.0,29.0,83.0
1,57.0,-1694.0,762.0,200,-1222.0,457.0,-2490.0,4,2586.0,29.0,82.0
1,59.0,-1684.0,762.0,200,-1213.0,457.0,-2471.0,4,2559.0,29.0,81.0
1,55.0,-1675.0,762.0,200,-1202.0,457.0,-2453.0,4,2531.0,30.0,81.0
1,46.0,-1666.0,762.0,200,-1189.0,457.0,-2435.0,4,2508.0,30.0,81.0
1,38.0,-1655.0,762.0,200,-1172.0,458.0,-2426.0,4,2499.0,30.0,80.0
1,32.0,-1643.0,762.0,200,-1153.0,464.0,-2423.0,4,2502.0,30.0,77.0
1,30.0,-1632.0,762.0,200,-1133.0,472.0,-2414.0,4,2501.0,30.0,75.0
1,29.0,-1621.0,762.0,200,-1111.0,472.0,-2403.0,4,2493.0,33.0,75.0
1,29.0,-1611.0,762.0,200,-1089.0,461.0,-2387.0,4,2480.0,38.0,75.0
1,29.0,-1603.0,745.0,100,-1071.0,457.0,-2368.0,4,2456.0,42.0,76.0
3,29.0,-1597.0,705.0,100,-1057.0,437.0,-2347.0,4,2428.0,46.0,77.0
3,29.0,-1593.0,670.0,100,-1041.0,400.0,-2325.0,4,2406.0,48.0,79.0
3,29.0,-1585.0,638.0,100,-1022.0,384.0,-2300.0,4,2397.0,51.0,80.0
3,29.0,-1571.0,626.0,100,-1002.0,379.0,-2264.0,4,2361.0,53.0,78.0
3,29.0,-1548.0,638.0,100,-983.0,395.0,-2212.0,4,2320.0,54.0,75.0
3,30.0,-1515.0,665.0,50,-964.0,421.0,-2186.0,4,2298.0,56.0,74.0
3,30.0,-1478.0,695.0,50,-947.0,449.0,-2182.0,4,2287.0,57.0,74.0
3,30.0,-1446.0,724.0,50,-930.0,471.0,-2176.0,4,2275.0,59.0,74.0
3,30.0,-1421.0,752.0,50,-918.0,496.0,-2181.0,4,2281.0,61.0,75.0
3,30.0,-1401.0,763.0,50,-913.0,514.0,-2187.0,4,2282.0,63.0,75.0
3,30.0,-1382.0,769.0,50,-910.0,518.0,-2187.0,4,2279.0,64.0,75.0
3,30.0,-1364.0,769.0,50,-904.0,515.0,-2168.0,4,2260.0,65.0,74.0
3,30.0,-1343.0,764.0,50,-895.0,502.0,-2128.0,4,2217.0,67.0,73.0
3,30.0,-1319.0,762.0,50,-885.0,482.0,-2085.0,4,2170.0,69.0,73.0
3,30.0,-1294.0,762.0,50,-874.0,464.0,-2048.0,4,2139.0,73.0,72.0
3,30.0,-1270.0,762.0,50,-863.0,448.0,-2026.0,4,2116.0,79.0,71.0
3,31.0,-1247.0,762.0,50,-853.0,421.0,-2008.0,4,2104.0,86.0,71.0
3,31.0,-1225.0,762.0,50,-843.0,392.0,-1992.0,4,2089.0,95.0,70.0
3,31.0,-1206.0,762.0,50,-833.0,360.0,-1972.0,4,2068.0,108.0,70.0
3,31.0,-1185.0,762.0,50,-824.0,334.0,-1948.0,4,2042.0,119.0,69.0
2,31.0,-1160.0,762.0,50,-815.0,315.0,-1922.0,4,2014.0,122.0,69.0
2,31.0,-1133.0,762.0,50,-807.0,296.0,-1895.0,4,1980.0,122.0,68.0
3,31.0,-1107.0,762.0,50,-799.0,284.0,-1875.0,4,1960.0,122.0,68.0
1,77.0,-2667.0,586.0,100,-2026.0,614.0,-3183.0,5,3286.0,24.0,97.0
1,78.0,-2593.0,659.0,100,-2023.0,543.0,-3187.0,5,3298.0,23.0,98.0
1,81.0,-2546.0,708.0,100,-2022.0,498.0,-3202.0,5,3314.0,22.0,99.0
1,83.0,-2518.0,753.0,100,-2021.0,459.0,-3220.0,5,3331.0,20.0,101.0
1,84.0,-2500.0,762.0,100,-2021.0,457.0,-3238.0,5,3353.0,19.0,102.0
1,79.0,-2490.0,768.0,100,-2021.0,457.0,-3253.0,5,3360.0,18.0,103.0
1,72.0,-2485.0,804.0,100,-2021.0,457.0,-3266.0,5,3359.0,18.0,104.0
1,64.0,-2481.0,816.0,100,-2020.0,457.0,-3275.0,5,3374.0,17.0,104.0
1,59.0,-2479.0,816.0,100,-2018.0,457.0,-3283.0,5,3375.0,17.0,105.0
1,57.0,-2478.0,811.0,100,-2015.0,457.0,-3289.0,5,3365.0,17.0,105.0
1,57.0,-2476.0,803.0,100,-2009.0,457.0,-3293.0,5,3366.0,17.0,106.0
1,57.0,-2472.0,799.0,100,-1999.0,457.0,-3291.0,5,3362.0,17.0,107.0
1,57.0,-2464.0,808.0,100,-1989.0,462.0,-3277.0,5,3348.0,17.0,108.0
1,58.0,-2453.0,818.0,100,-1981.0,474.0,-3255.0,4,3325.0,17.0,109.0
1,59.0,-2443.0,820.0,100,-1973.0,487.0,-3240.0,4,3312.0,16.0,109.0
1,59.0,-2438.0,818.0,100,-1961.0,495.0,-3236.0,4,3316.0,16.0,108.0
1,60.0,-2433.0,819.0,100,-1947.0,496.0,-3248.0,4,3337.0,15.0,107.0
1,60.0,-2424.0,824.0,100,-1931.0,496.0,-3265.0,4,3355.0,15.0,106.0
1,60.0,-2413.0,835.0,100,-1913.0,497.0,-3287.0,4,3378.0,15.0,105.0
1,60.0,-2400.0,862.0,100,-1894.0,503.0,-3292.0,4,3384.0,15.0,105.0
1,59.0,-2388.0,881.0,100,-1876.0,511.0,-3263.0,4,3352.0,15.0,106.0
