design_id,domain,row_type,li_mg_L,na_mg_L,na_li_mass_ratio,o_to_a_ratio,topo_wt_pct,temperature_C,aqueous_pH,solvent_base,TBAC_to_DA_molar_ratio,source_anchor_flag,synthetic_demo_data,model_basis,backend_name,direct_epcsaft_closure,validity_flag,extrapolation_flag
pw_lhs_504,produced-water-centered,generated_produced_water_domain,205.857706571,74031.0878284,359.622620215,0.743292427529,14.3664611679,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_505,produced-water-centered,generated_produced_water_domain,240.441737375,74951.7144281,311.725057582,1.50244130456,12.1214090496,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_506,produced-water-centered,generated_produced_water_domain,139.184516742,26105.22992,187.558433446,1.17437220733,12.5378130601,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_507,produced-water-centered,generated_produced_water_domain,247.882078195,23489.1827001,94.7595036764,1.35324060463,13.6946124223,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_508,produced-water-centered,generated_produced_water_domain,256.808016849,27175.2371285,105.819270995,1.53597923014,5.28856826133,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_509,produced-water-centered,generated_produced_water_domain,236.066223577,31913.5774525,135.189087913,1.03166237221,5.97327033658,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_510,produced-water-centered,generated_produced_water_domain,251.50961832,81435.8159642,323.788078198,1.57989899819,14.8605540313,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_511,produced-water-centered,generated_produced_water_domain,85.7255428182,66950.4432522,780.985935478,0.938820636787,13.6679236053,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_512,produced-water-centered,generated_produced_water_domain,133.402482724,51907.903961,389.107480619,1.99107516343,14.4391072595,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_513,produced-water-centered,generated_produced_water_domain,228.0080788,60598.6954001,265.774334484,0.824329733292,9.60156597983,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_514,produced-water-centered,generated_produced_water_domain,141.760561014,52748.641512,372.096732226,1.68771060308,13.7665861871,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_515,produced-water-centered,generated_produced_water_domain,216.223867711,75789.6270888,350.514621217,1.54264104399,12.2929605015,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_516,produced-water-centered,generated_produced_water_domain,153.924048097,46183.2574505,300.039259762,0.594045477665,9.85781270958,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_517,produced-water-centered,generated_produced_water_domain,159.472820333,30120.8202775,188.877453942,1.87160513509,10.0415346722,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_518,produced-water-centered,generated_produced_water_domain,237.81607224,56862.6683984,239.103555377,1.77179998718,9.1467714079,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_519,produced-water-centered,generated_produced_water_domain,253.354012116,16976.5502224,67.0072286623,1.98473232419,11.4333424383,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_520,produced-water-centered,generated_produced_water_domain,153.855648087,15679.9150905,101.913158766,1.08412528635,5.06702935304,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_521,produced-water-centered,generated_produced_water_domain,246.661948772,14057.0218574,56.9890164548,0.997198992803,12.3973818159,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_522,produced-water-centered,generated_produced_water_domain,188.012350893,22177.93875,117.960009779,0.605261687471,14.2956402921,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_523,produced-water-centered,generated_produced_water_domain,102.726733419,66067.2569869,643.135966537,1.69797295714,10.3041589209,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_524,produced-water-centered,generated_produced_water_domain,137.696166002,31273.4470338,227.11922882,1.85662782649,13.1989419508,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_525,produced-water-centered,generated_produced_water_domain,289.059671168,56244.3173079,194.576839725,0.647614628428,13.3341770972,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_526,produced-water-centered,generated_produced_water_domain,96.0609104195,48085.884752,500.577024952,0.887560621308,14.7409478351,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_527,produced-water-centered,generated_produced_water_domain,168.430325431,43876.5548136,260.502701644,1.22922194148,10.6822475035,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_528,produced-water-centered,generated_produced_water_domain,138.437693789,87181.6153171,629.753450313,1.06572901941,12.3331268895,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_529,produced-water-centered,generated_produced_water_domain,125.700568399,27066.2618984,215.32330556,1.62518187459,14.2410311056,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_530,produced-water-centered,generated_produced_water_domain,182.753124661,70416.5714218,385.309808258,1.55205980272,8.81132702213,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_531,produced-water-centered,generated_produced_water_domain,296.949845542,62665.6673064,211.031149695,1.49635812621,14.8251423935,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_532,produced-water-centered,generated_produced_water_domain,163.439998823,18115.6262474,110.839613178,1.13967506109,8.35047519468,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_533,produced-water-centered,generated_produced_water_domain,268.111451826,70151.1272022,261.649126602,0.612683854598,10.7099251247,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_534,produced-water-centered,generated_produced_water_domain,227.389236286,43403.191197,190.876190561,1.24822055598,13.6182335668,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_535,produced-water-centered,generated_produced_water_domain,291.702325433,47961.9009297,164.420701338,0.537561500542,11.5674798336,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_536,produced-water-centered,generated_produced_water_domain,175.79224367,40247.8700955,228.951341967,1.86618788613,6.20339426897,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_537,produced-water-centered,generated_produced_water_domain,119.217108514,70945.5612116,595.095469905,0.535893026524,7.24223388524,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_538,produced-water-centered,generated_produced_water_domain,154.548224005,23641.9109024,152.974329241,1.6040563729,6.19110398292,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_539,produced-water-centered,generated_produced_water_domain,115.489414658,75817.7117783,656.490571042,1.25926951918,5.69809873992,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_540,produced-water-centered,generated_produced_water_domain,145.539520275,84273.6177735,579.042844268,0.577589412264,10.1353994277,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_541,produced-water-centered,generated_produced_water_domain,259.66636414,39450.023858,151.925814453,1.97404716312,7.58007960732,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_542,produced-water-centered,generated_produced_water_domain,149.815611553,69391.0576827,463.176413749,0.868859746542,11.3952890084,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_543,produced-water-centered,generated_produced_water_domain,196.048246956,61963.0148518,316.060030191,1.50679247678,8.47180481401,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_544,produced-water-centered,generated_produced_water_domain,222.116074968,49110.4221307,221.102511998,1.03708654831,14.4911371757,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_545,produced-water-centered,generated_produced_water_domain,230.181485711,46716.583402,202.955434307,1.8336044675,14.3211020284,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_546,produced-water-centered,generated_produced_water_domain,133.01925219,89201.3530475,670.589794926,1.79543062508,11.9855587869,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_547,produced-water-centered,generated_produced_water_domain,267.24789133,16723.3251172,62.5760788383,1.14776753151,12.4362216824,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_548,produced-water-centered,generated_produced_water_domain,93.6729711331,64179.5327536,685.14462579,0.872976069697,8.90626811886,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_549,produced-water-centered,generated_produced_water_domain,258.171331507,82317.1195652,318.84686454,1.0942373644,5.22883020354,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_550,produced-water-centered,generated_produced_water_domain,197.183504333,21461.0552324,108.837984724,0.815503191753,13.5778072153,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_551,produced-water-centered,generated_produced_water_domain,251.863500217,80120.2618958,318.109856438,0.543317883106,14.0454909579,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_552,produced-water-centered,generated_produced_water_domain,184.224788575,70814.2780633,384.39060569,1.13646640812,13.1291186031,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_553,produced-water-centered,generated_produced_water_domain,270.827790846,48317.3776369,178.406276128,1.45084397535,6.04500228347,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_554,produced-water-centered,generated_produced_water_domain,181.956182631,34088.3538328,187.343751335,1.34248003602,13.8890434797,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_555,produced-water-centered,generated_produced_water_domain,170.793304455,36809.121501,215.518527605,1.71459466142,10.6323739731,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_556,produced-water-centered,generated_produced_water_domain,175.470202298,82426.3982973,469.745844124,1.02377393392,10.0301161201,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_557,produced-water-centered,generated_produced_water_domain,144.375248602,44007.6787197,304.814565833,1.81844381066,12.7410446431,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_558,produced-water-centered,generated_produced_water_domain,84.6095525508,72504.5332778,856.930820362,1.55633981731,9.24806834238,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_559,produced-water-centered,generated_produced_water_domain,213.165934239,70707.101744,331.699818718,1.9238386888,8.75312281831,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_560,produced-water-centered,generated_produced_water_domain,91.5882246002,45679.6974124,498.750768582,0.556963412764,13.5179707009,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_561,produced-water-centered,generated_produced_water_domain,128.802057286,21020.3089444,163.198549676,0.718470571472,13.7961285206,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_562,produced-water-centered,generated_produced_water_domain,290.020118304,18405.1805176,63.4617371555,0.893052717277,11.0712660751,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_563,produced-water-centered,generated_produced_water_domain,182.171319651,67084.8444239,368.251405064,1.33220858977,9.30114252536,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_564,produced-water-centered,generated_produced_water_domain,94.2850995495,87823.6566573,931.469098266,1.93649301767,5.74465756966,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_565,produced-water-centered,generated_produced_water_domain,178.902488364,80598.2501032,450.514975169,0.901377819012,8.20611452841,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_566,produced-water-centered,generated_produced_water_domain,254.94878399,58839.2603158,230.788550528,1.1000826718,12.6081885263,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_567,produced-water-centered,generated_produced_water_domain,290.838043226,47854.4114471,164.539724296,0.961042422413,14.6040165272,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_568,produced-water-centered,generated_produced_water_domain,177.650541783,27886.4416482,156.973580651,0.597621993216,12.6297858239,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_569,produced-water-centered,generated_produced_water_domain,292.522506973,76353.7608742,261.018414153,1.74224433009,8.10914345352,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_570,produced-water-centered,generated_produced_water_domain,150.454081653,46317.492711,307.851353729,1.90889688115,9.84681627263,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_571,produced-water-centered,generated_produced_water_domain,187.455757879,35093.1571172,187.20767777,1.35473579597,6.52512419212,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_572,produced-water-centered,generated_produced_water_domain,252.972087665,37967.8929049,150.087281389,1.20950583928,7.57192960631,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_573,produced-water-centered,generated_produced_water_domain,282.775719168,32701.1094585,115.643272183,1.84697617048,8.92353921109,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_574,produced-water-centered,generated_produced_water_domain,222.634506979,88596.7024183,397.946857478,0.657038086959,11.7975964373,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_575,produced-water-centered,generated_produced_water_domain,284.578988019,80244.579924,281.976475082,0.65533544595,8.0297541593,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_576,produced-water-centered,generated_produced_water_domain,241.710629434,32187.6839985,133.166191632,0.845194230913,9.43401476064,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_577,produced-water-centered,generated_produced_water_domain,196.777130336,42179.6004823,214.352147581,1.4576034006,6.30268116663,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_578,produced-water-centered,generated_produced_water_domain,153.417826636,24724.7427688,161.159516537,1.42876982636,7.62594309405,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_579,produced-water-centered,generated_produced_water_domain,293.015659184,31174.5078972,106.39195183,1.11575311902,5.12206470701,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_580,produced-water-centered,generated_produced_water_domain,120.28329072,55271.0800895,459.507548876,1.30693333627,9.06291231717,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_581,produced-water-centered,generated_produced_water_domain,217.384742213,58543.2679387,269.307161775,0.520266269002,9.50682953886,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_582,produced-water-centered,generated_produced_water_domain,203.00032406,32277.8344957,159.00385699,1.72699562456,6.32995498744,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_583,produced-water-centered,generated_produced_water_domain,248.141374496,53020.7403849,213.671502757,0.908812188328,9.66392643484,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_584,produced-water-centered,generated_produced_water_domain,267.517363635,33122.3317141,123.813763951,0.683847942521,10.9010256495,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_585,produced-water-centered,generated_produced_water_domain,89.3574572883,32973.4064999,369.005648779,1.38244362218,7.07612606819,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_586,produced-water-centered,generated_produced_water_domain,298.859265705,74839.2632377,250.416406067,0.551495167965,12.7460601183,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_587,produced-water-centered,generated_produced_water_domain,184.796675152,33981.6120535,183.886490521,0.993430218503,13.2923769364,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_588,produced-water-centered,generated_produced_water_domain,212.893104362,62583.9002165,293.968658139,1.39568760669,6.75125626845,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_589,produced-water-centered,generated_produced_water_domain,200.910995707,41846.1467605,208.282013701,0.787976280162,9.56506455129,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_590,produced-water-centered,generated_produced_water_domain,263.841957405,22975.2925674,87.0797533242,1.82820330735,7.9618440622,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_591,produced-water-centered,generated_produced_water_domain,100.029861207,47579.5799659,475.653763706,0.628610506038,6.93998446149,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
